Rndrng_NPI,HCPCS_Degree_Centrality,HCPCS_Closeness_Centrality,HCPCS_PageRank,Provider Type_Closeness_Centrality,Provider Type_PageRank
1417925256,8.47e-05,40.0091496,3.39e-05,1.793469682,9.27e-06
1952485443,4.24e-05,0.0264683387,3.28e-05,3.818113353,1.58e-05
1316904204,4.24e-05,0.09344723322,3.16e-05,2.215053791,4.07e-05
1811289127,4.24e-05,0.0106968737,2.38e-05,0.2550120421,5.27e-05
1235544578,4.24e-05,35.78246582,2.1e-05,2.534395298,7.92e-06
1659322535,4.24e-05,0.007668212964,2.83e-05,0.08563742949,9.12e-05
1043293079,4.24e-05,36.56913871,2.12e-05,5.766930285,9.12e-06
1427286871,4.24e-05,1.673974485,2.75e-05,2.836115849,3.17e-05
1316995780,4.24e-05,0.4334889381,2.03e-05,39.69870032,1.01e-05
1356715874,4.24e-05,40.34343653,1.95e-05,34.04376642,8.11e-06
1194710558,4.24e-05,23.19000561,1.33e-05,18.18686124,1.69e-05
1760477921,4.24e-05,37.40682031,1.13e-05,25.96999806,8.53e-06
1528328572,4.24e-05,39.41144892,2.36e-05,12.55827803,9.49e-06
1528037579,4.24e-05,32.13590439,1.4e-05,29.57741835,1.73e-05
1801974159,4.24e-05,0.06772689285,3.93e-05,14.55818843,4.67e-05
1841487030,4.24e-05,34.89032873,2e-05,3.140071321,9.85e-06
1487667424,4.24e-05,29.16586357,1.93e-05,1.900625668,1.94e-05
1316182934,4.24e-05,1.633330287,2.6e-05,33.19689067,8.6e-06
1780697920,4.24e-05,38.58403192,1.26e-05,31.66020908,8.56e-06
1083612303,4.24e-05,27.97309723,2.61e-05,1.09968606,2.82e-05
1417240102,8.47e-05,25.43198462,2.68e-05,12.85449668,2.86e-05
1073775995,4.24e-05,24.48730554,4.84e-05,28.71208313,1.82e-05
1114945797,4.24e-05,36.1574367,2.52e-05,30.49072114,1.65e-05
1053634600,4.24e-05,0.172609325,2.12e-05,0.5506366992,2.01e-05
1124163894,4.24e-05,8.30865179,8.87e-06,4.658723034,4.45e-05
1174592133,4.24e-05,0.8744121296,2.32e-05,2.628178655,1.39e-05
1649211475,4.24e-05,30.3521545,2.32e-05,27.94348483,1.12e-05
1730131343,8.47e-05,30.92385935,3.63e-05,12.93540957,3.95e-05
1043217250,4.24e-05,40.85067128,1.47e-05,30.14087756,9.55e-06
1770810558,4.24e-05,7.832276111,2.73e-05,1.2069821,3.3e-05
1497133714,4.24e-05,37.01373938,1.65e-05,23.28003616,2.5e-05
1992723134,8.47e-05,0.1369856352,5.66e-05,19.47151891,1.51e-05
1760453153,4.24e-05,20.33508439,2.17e-05,2.755479962,8.17e-06
1598020034,4.24e-05,25.49758939,1.74e-05,13.35849319,3.55e-05
1376033167,4.24e-05,5.475866839,2.41e-05,17.42640114,2.22e-05
1265491575,4.24e-05,29.19982166,1.92e-05,0.9879021313,1.95e-05
1457364671,4.24e-05,34.93298713,2.1e-05,23.96673975,1.49e-05
1629599832,4.24e-05,0.03127913252,4.59e-05,11.54198585,4.56e-05
1245289917,4.24e-05,40.03576119,1.61e-05,6.371516071,1.97e-05
1972652840,4.24e-05,20.55400799,1.39e-05,6.200293143,7.7e-06
1013370782,4.24e-05,38.91747403,1.94e-05,2.162125503,1.91e-05
1437416336,4.24e-05,0.03317653511,1.93e-05,10.66437286,3.67e-05
1801845078,4.24e-05,0.02904017238,1.67e-05,0.2465579108,2.47e-05
1275538704,4.24e-05,34.43668473,1.68e-05,22.71055433,1.14e-05
1114329273,4.24e-05,0.6131135407,2.85e-05,17.55279586,2.62e-05
1528405933,4.24e-05,0.04772372332,1.13e-05,4.468393213,1.5e-05
1093753626,4.24e-05,33.77193249,1.48e-05,1.288798756,1.23e-05
1649276072,4.24e-05,26.25746264,1.75e-05,19.92385065,1.45e-05
1275583999,4.24e-05,0.09085332729,2.57e-05,17.72831053,2.58e-05
1174088835,4.24e-05,0.1357808302,1.38e-05,22.37550661,1.48e-05
1821477597,4.24e-05,34.82410816,2.67e-05,21.02473813,1.85e-05
1396976205,4.24e-05,0.4943533667,1.99e-05,2.175986206,1.55e-05
1538548342,4.24e-05,0.8364703693,2.11e-05,3.006024178,1.08e-05
1871696898,4.24e-05,36.22411819,1.89e-05,0.9199407706,1.47e-05
1861874646,4.24e-05,15.32939806,3.55e-05,6.628800139,6.59e-05
1508818675,8.47e-05,0.7873922174,2.98e-05,16.00417383,2.78e-05
1346217973,4.24e-05,29.562637,1.19e-05,23.46004416,1.06e-05
1396375754,4.24e-05,32.25185157,1.93e-05,17.99826406,2.53e-05
1659787430,4.24e-05,0.06609290167,1.68e-05,2.368230407,1.33e-05
1376843755,4.24e-05,18.47544222,1.49e-05,16.32909685,4.04e-05
1942449558,4.24e-05,0.04982819353,1.87e-05,1.843833258,2.44e-05
1104891126,4.24e-05,0.03120883872,3.63e-05,1.006965537,3.19e-05
1528529187,4.24e-05,33.2069587,2.85e-05,6.770619863,1.79e-05
1851503270,8.47e-05,27.5192364,2.13e-05,20.81095951,1.34e-05
1649262536,4.24e-05,32.68850936,3.61e-05,2.353657343,9.38e-06
1528273406,4.24e-05,32.44125638,2.87e-05,1.944512462,1.37e-05
1184925695,4.24e-05,39.99873715,2.93e-05,13.43878211,8.14e-06
1710413562,4.24e-05,35.72206311,1.97e-05,0.3072243804,1.96e-05
1326022666,4.24e-05,35.165755,3.18e-05,19.54839195,2.08e-05
1043309123,4.24e-05,37.20605291,2.63e-05,2.622825453,1.52e-05
1962693150,4.24e-05,29.3596004,1.3e-05,2.74733675,1.4e-05
1316611254,4.24e-05,31.5601204,3.14e-05,12.05694973,4.32e-05
1518935808,4.24e-05,23.51829162,4.53e-05,1.241518101,2.7e-05
1851730444,4.24e-05,1.384355485,1.4e-05,17.70196353,2.17e-05
1376863621,4.24e-05,25.18265361,1.8e-05,0.1116395368,1.2e-05
1609812064,4.24e-05,7.755086356,1.37e-05,42.3969847,8.73e-06
1871557629,4.24e-05,0.01445160831,4.24e-05,1.077824266,1.7e-05
1952661274,4.24e-05,33.65590669,2.51e-05,14.91408153,3.07e-05
1770986895,4.24e-05,0.1648422782,2.28e-05,0.526823291,2.15e-05
1447505292,4.24e-05,5.83628844,2.55e-05,17.75466845,2.16e-05
1467494690,8.47e-05,16.47219908,4.83e-05,0.8190502661,3.05e-05
1457850224,4.24e-05,6.977566208,1.46e-05,23.8877594,1.32e-05
1902168438,4.24e-05,30.59039815,2.06e-05,1.646984644,1.51e-05
1558509166,4.24e-05,25.9904604,1.96e-05,17.04925408,1.88e-05
1114521366,4.24e-05,0.005002910032,2.44e-05,4.613865726,4.5e-05
1851702831,4.24e-05,28.66913889,2.42e-05,0.6141443125,1.53e-05
1073710802,4.24e-05,0.1643055243,1.75e-05,2.978236684,2.74e-05
1215155791,4.24e-05,37.83414229,1.47e-05,1.906214694,1.39e-05
1629005566,4.24e-05,0.04483620015,1.49e-05,1.332777962,2.16e-05
1144284217,4.24e-05,27.00313475,2.39e-05,18.78826168,3.37e-05
1982611380,4.24e-05,34.61478496,3.43e-05,7.572736995,2.31e-05
1982973251,4.24e-05,0.1870718638,2.73e-05,18.1313347,2.5e-05
1235224379,4.24e-05,34.79983649,2.2e-05,1.447669697,1.87e-05
1598856999,4.24e-05,5.744757314,2.15e-05,3.063861095,5.18e-05
1346566577,4.24e-05,36.67227542,2.31e-05,27.22044704,1.98e-05
1376954446,4.24e-05,37.41029581,1.83e-05,24.35020101,9.84e-06
1447242276,4.24e-05,32.06628322,1.99e-05,2.190946445,1.09e-05
1710277751,4.24e-05,41.13488337,1.46e-05,3.221412064,1.03e-05
1700888559,4.24e-05,38.63912827,1.21e-05,3.391308209,9.2e-06
1134405434,4.24e-05,0.09905501417,3.54e-05,11.25985307,1.19e-05
1073515458,4.24e-05,32.95858664,2.7e-05,21.51609399,2.8e-05
1336140656,4.24e-05,35.70198545,1.52e-05,2.80448584,1.22e-05
1902007123,4.24e-05,0.07649635392,2.9e-05,3.27293396,2.03e-05
1063711653,4.24e-05,32.73259272,1.85e-05,25.01088249,9.29e-06
1881838456,4.24e-05,26.389671,2.71e-05,15.84192108,2.11e-05
1225341068,4.24e-05,37.38030557,2.44e-05,1.14291008,1.14e-05
1477507762,4.24e-05,29.75960622,1.13e-05,24.3199767,9.87e-06
1184973851,4.24e-05,0.01966499014,1.24e-05,8.811451328,1.83e-05
1871797472,4.24e-05,0.04467401402,2.59e-05,12.26436166,3.05e-05
1750383204,4.24e-05,35.95094048,1.54e-05,36.72107423,1.18e-05
1215462130,4.24e-05,0.8079705681,2.38e-05,11.23379293,4.06e-05
1174986525,8.47e-05,0.4961744015,5.41e-05,2.87430891,2.46e-05
1013957232,4.24e-05,26.51355611,1.51e-05,3.754572881,4.13e-05
1366599235,4.24e-05,27.61529948,1.87e-05,0.9565686641,1.58e-05
1427262831,4.24e-05,27.86416472,1.82e-05,0.6383254959,1.81e-05
1558660456,4.24e-05,20.1374294,3.37e-05,1.214972637,8.21e-05
1649379157,4.24e-05,6.186022713,2.18e-05,19.48375154,1.87e-05
1578626602,4.24e-05,19.26490575,1.25e-05,33.73435438,7.35e-06
1770662066,4.24e-05,0.1933390237,3.3e-05,5.670128894,2.35e-05
1598822207,4.24e-05,0.3595007122,2.66e-05,12.88174166,5.42e-05
1982914149,4.24e-05,0.1278696842,3.3e-05,0.4122594262,3.06e-05
1124316088,4.24e-05,18.9945164,1.44e-05,3.20085313,6.96e-06
1295993962,4.24e-05,20.60001443,1.22e-05,1.652436417,7.1e-06
1992872626,4.24e-05,1.865165543,2.63e-05,35.66430408,1.25e-05
1275534356,4.24e-05,39.6921393,2.05e-05,37.26161412,1.15e-05
1518941616,4.24e-05,37.37806931,1.44e-05,24.97420722,9.32e-06
1265920581,4.24e-05,36.05613586,1.46e-05,29.48128348,1e-05
1770185522,4.24e-05,2.551450893,1.64e-05,32.37845036,9.1e-06
1164867974,4.24e-05,0.005224630525,8.84e-06,3.018826026,1.07e-05
1922216308,4.24e-05,28.66580787,2.06e-05,0.2941310522,1.88e-05
1477535136,4.24e-05,0.03448330999,4.24e-05,2.427052539,8.76e-06
1841371598,4.24e-05,0.1512317939,2.46e-05,0.8076829788,2.62e-05
1639359144,4.24e-05,0.002655414644,1.08e-05,2.616232284,8.79e-05
1780859413,4.24e-05,0.1646309932,3.79e-05,0.1946855745,1.07e-05
1942437819,4.24e-05,26.82117513,2.05e-05,11.73859289,4.2e-05
1366625162,4.24e-05,30.09328784,1.7e-05,0.7435184529,4.37e-05
1497053607,4.24e-05,0.1883880428,1.74e-05,0.5886151099,1.81e-05
1811951858,4.24e-05,25.18390047,2.14e-05,12.42131743,3e-05
1558093278,4.24e-05,36.42243282,1.79e-05,18.85981371,2.36e-05
1316904139,4.24e-05,0.04356181446,4.24e-05,1.862331115,1.44e-05
1053504092,4.24e-05,24.10552824,2.27e-05,2.548958649,3.33e-05
1538395066,4.24e-05,41.01072987,1.64e-05,38.42518486,1.08e-05
1114066180,4.24e-05,26.90144792,1.53e-05,18.12063315,1.71e-05
1891169280,4.24e-05,32.04505629,1.83e-05,24.88107943,1.52e-05
1619911237,8.47e-05,31.80126418,3.69e-05,1.974688064,1.1e-05
1962452938,4.24e-05,36.86381132,1.75e-05,11.99254029,1.05e-05
1578785945,4.24e-05,0.1589641746,1.63e-05,31.64118846,8.57e-06
1184665473,4.24e-05,2.099746551,1.68e-05,28.41706731,6.84e-06
1114284106,4.24e-05,39.06904133,1.9e-05,5.671288594,2.35e-05
1093369977,4.24e-05,14.75626305,1.31e-05,10.66396709,5.03e-05
1033682430,4.24e-05,36.18594462,1.85e-05,18.41896961,2.44e-05
1336759737,4.24e-05,0.1552471342,1.39e-05,12.2375579,1e-05
1477851434,4.24e-05,0.2465344821,3.38e-05,19.73762682,1.83e-05
1780271387,4.24e-05,24.79431562,2.25e-05,18.61232926,2.41e-05
1326087917,4.24e-05,10.61599576,3.22e-05,6.066026021,7.48e-06
1942288295,4.24e-05,32.050899,3.07e-05,16.34354134,2.7e-05
1922176668,4.24e-05,24.76824225,1.75e-05,14.56662609,2.39e-05
1144515446,4.24e-05,23.80803868,2.41e-05,2.427389669,3.55e-05
1376562835,4.24e-05,34.35025923,3.54e-05,0.9944479238,3.7e-05
1972144087,4.24e-05,26.58381696,1.49e-05,7.899894349,2.17e-05
1659814523,4.24e-05,32.70451232,2.88e-05,20.92836396,2.02e-05
1306833405,8.47e-05,27.10531723,2.6e-05,18.15368679,1.7e-05
1851357222,4.24e-05,0.009505711219,3.96e-05,0.5377841069,3.86e-05
1265416291,4.24e-05,0.9067359188,2.68e-05,10.06125693,4.66e-05
1396779831,4.24e-05,23.90930409,2.92e-05,12.75564368,2.89e-05
1003819939,4.24e-05,29.47577367,1.23e-05,23.18675653,1.09e-05
1558478164,4.24e-05,36.02758105,2.63e-05,29.87385229,1.71e-05
1841492196,4.24e-05,0.02125055174,2.47e-05,1.003316905,1.89e-05
1912958869,4.24e-05,0.01115763483,2.35e-05,1.890027055,1.96e-05
1821029216,4.24e-05,0.2177722634,3.89e-05,17.03504324,1.88e-05
1417916297,4.24e-05,39.51391678,7.95e-06,6.375974213,7.18e-06
1689779266,4.24e-05,0.05106104098,6.37e-05,0.7425049136,3.83e-05
1275799801,4.24e-05,36.42488545,1.79e-05,3.768548466,1.61e-05
1346265816,4.24e-05,29.89598502,1.75e-05,3.291630973,2.01e-05
1093886475,4.24e-05,36.48307043,2.74e-05,1.733476694,2.66e-05
1578085015,4.24e-05,5.291642996,2.62e-05,16.48404575,2.41e-05
1225026024,8.47e-05,33.16220987,1.52e-05,18.84104146,1.6e-05
1437325552,4.24e-05,30.88171681,2.38e-05,3.854073585,3.99e-05
1669554002,4.24e-05,23.72919574,2.45e-05,13.67562599,3.44e-05
1689913543,4.24e-05,33.01784796,2.7e-05,14.12681103,3.3e-05
1750333993,4.24e-05,14.26416871,2.32e-05,20.8165766,2.93e-05
1447666219,4.24e-05,21.94957212,2.95e-05,0.3543797842,9.04e-06
1124462544,4.24e-05,26.88356403,2.56e-05,11.5279055,4.29e-05
1427004381,4.24e-05,37.46406565,2.41e-05,1.161145163,1.49e-05
1023052446,4.24e-05,0.3748356647,1.88e-05,2.383241458,9.13e-06
1609373638,4.24e-05,11.07144157,2.93e-05,0.8733268971,4.99e-05
1568783587,4.24e-05,0.5442438089,1e-05,6.1894396,7.37e-06
1811004369,4.24e-05,36.65991029,2.32e-05,22.92916853,1.61e-05
1629090410,4.24e-05,1.932622082,3.79e-05,28.25570706,6.94e-06
1871525402,4.24e-05,38.41965366,2.1e-05,9.793873241,1.53e-05
1801863287,4.24e-05,36.60881336,1.75e-05,4.810148718,1.31e-05
1063495117,4.24e-05,18.8469985,3.47e-05,6.980474458,6.2e-05
1679871768,4.24e-05,38.12689997,1.76e-05,32.30428032,8.17e-06
1508152471,8.47e-05,34.42222143,2.85e-05,5.749739408,8.5e-06
1821054834,4.24e-05,26.11475699,1.21e-05,34.01509863,7.19e-06
1083111678,4.24e-05,7.654878583,3.05e-05,5.384736491,0.000110505055
1174553556,4.24e-05,0.6405396935,2.11e-05,4.36159094,1.24e-05
1114987237,4.24e-05,0.2046474219,1.95e-05,19.86611529,2.02e-05
1457594590,4.24e-05,2.213560752,1.82e-05,3.794896271,2.08e-05
1861031627,4.24e-05,2.371708255,2.85e-05,16.07853183,2.5e-05
1417941832,8.47e-05,29.22989335,2.24e-05,23.46004416,1.06e-05
1013942358,4.24e-05,10.85593898,1.04e-05,0.2678506918,2.18e-05
1609917004,8.47e-05,0.1506968143,5.34e-05,7.424615977,2.38e-05
1023083888,4.24e-05,21.16117345,2.56e-05,3.643936454,1.99e-05
1356561484,4.24e-05,0.7718653834,1.09e-05,1.989466428,7.24e-06
1679894950,4.24e-05,0.03153254281,2.81e-05,0.280975087,1.96e-05
1770785289,4.24e-05,33.99776459,2.54e-05,1.284712787,1.24e-05
1548362916,4.24e-05,34.54529666,1.97e-05,2.450226234,1.25e-05
1861454035,4.24e-05,0.09055002839,2.93e-05,1.534043303,6.38e-05
1215127089,4.24e-05,25.22087795,3.09e-05,5.314979451,3.76e-05
1144793308,4.24e-05,0.4229478983,2.3e-05,9.385287665,1.65e-05
1780649079,4.24e-05,0.4155405098,1.16e-05,1.41204302,7.7e-06
1518015080,4.24e-05,31.3814719,1.72e-05,21.88641455,1.88e-05
1710901236,4.24e-05,0.145803032,1.35e-05,0.372563767,8.05e-06
1104998384,4.24e-05,3.289125588,2.59e-05,20.01623072,1.79e-05
1326314717,4.24e-05,0.07583489676,2.76e-05,0.8808203658,2.33e-05
1811342124,4.24e-05,10.91825943,9.23e-06,5.688834479,6.91e-06
1841639143,4.24e-05,7.603510706,2.8e-05,0.5180073067,8.04e-05
1942704317,4.24e-05,37.28903303,2.55e-05,32.93932671,1.44e-05
1497789804,4.24e-05,37.28890917,1.59e-05,20.74183445,1.89e-05
1497715676,4.24e-05,36.19219096,2.28e-05,34.69355068,1.31e-05
1376809988,4.24e-05,0.6010215377,1.59e-05,32.71564563,7.92e-06
1841286358,4.24e-05,36.01675383,2.27e-05,1.216956258,1.08e-05
1477871275,4.24e-05,24.95725291,1.66e-05,18.25357522,1.68e-05
1477530616,4.24e-05,0.2937007331,4.07e-05,3.149159982,2.6e-05
1760603575,4.24e-05,0.275091293,2.02e-05,29.66929983,1.09e-05
1376511980,4.24e-05,22.49959705,1.59e-05,2.34163017,7.28e-06
1952665200,4.24e-05,33.19380936,1.99e-05,19.4389285,3.22e-05
1871690743,4.24e-05,40.15886091,2.47e-05,41.67896386,9.07e-06
1205128568,8.47e-05,25.95950764,5.02e-05,28.40492567,6.85e-06
1922063296,4.24e-05,31.82235491,3.06e-05,2.174869335,1.92e-05
1760438170,4.24e-05,27.34277455,3.96e-05,10.04085151,5.09e-05
1295089266,4.24e-05,35.76154928,1.49e-05,12.26889086,9.98e-06
1588616775,4.24e-05,26.34565163,2.59e-05,2.669633928,1.36e-05
1578851879,4.24e-05,0.02670152128,3.14e-05,0.2885345504,4.86e-05
1922186998,8.47e-05,40.44338243,2.29e-05,32.09309576,8.29e-06
1760427173,4.24e-05,36.80886453,1.94e-05,33.38618172,1.41e-05
1770591406,4.24e-05,24.45510655,2.5e-05,1.118402947,1.18e-05
1265726905,4.24e-05,1.0854927,1.85e-05,2.983085298,1.1e-05
1366449241,4.24e-05,36.21714328,1.89e-05,29.92228178,1.7e-05
1235391988,4.24e-05,3.337718623,2.27e-05,3.462319919,8.78e-06
1558755108,4.24e-05,28.96041762,1.99e-05,15.69723711,4.25e-05
1366424640,8.47e-05,37.25337623,2.96e-05,25.19422261,9.14e-06
1053535120,4.24e-05,0.5193102493,1.34e-05,42.88956899,8.5e-06
1770071177,4.24e-05,39.41172156,1.79e-05,26.18306525,2.1e-05
1861791311,4.24e-05,0.02711757202,2.41e-05,14.69568297,2.36e-05
1255400321,4.24e-05,14.40998123,2.01e-05,20.09562021,1.99e-05
1427121649,4.24e-05,6.185185022,1.68e-05,21.46940335,1.59e-05
1427099449,4.24e-05,0.6490391139,2.44e-05,3.199485531,2.47e-05
1790927812,4.24e-05,0.09286724004,2.82e-05,1.596676188,6.09e-05
1851344428,4.24e-05,6.798656644,4e-05,3.157731212,0.000255484126
1922171610,4.24e-05,39.11311449,1.88e-05,4.136701859,1.37e-05
1255769873,8.47e-05,8.510570869,4.87e-05,17.46227461,2.21e-05
1487009247,4.24e-05,31.27657928,1.44e-05,24.43765591,9.77e-06
1356442834,4.24e-05,0.8942360316,2.05e-05,12.81815138,3.42e-05
1164805479,4.24e-05,0.02909197844,2.16e-05,0.2977882706,2.41e-05
1316316474,4.24e-05,24.91299519,3.37e-05,12.08326343,1.03e-05
1053584441,4.24e-05,37.91508883,2.26e-05,0.343499511,1.39e-05
1093935058,4.24e-05,21.99951998,2.07e-05,37.45062406,1.14e-05
1982695227,4.24e-05,25.89753301,1.65e-05,3.929091228,1.86e-05
1891140299,4.24e-05,23.68309274,2.1e-05,1.880040958,2.22e-05
1679828602,4.24e-05,39.43766507,1.79e-05,1.803993001,1.28e-05
1679230544,4.24e-05,34.3522979,2.32e-05,22.8350767,1.76e-05
1518328731,4.24e-05,33.11704638,3.11e-05,1.990432036,2.17e-05
1306494604,4.24e-05,0.005292517425,1.92e-05,1.035944072,0.0001751262421
1588914345,4.24e-05,33.62945205,2.35e-05,1.733908785,1.64e-05
1700180197,4.24e-05,0.03768196753,1.78e-05,19.05439613,2.32e-05
1811596877,4.24e-05,41.84973236,3.34e-05,32.67682763,8.91e-06
1184619074,4.24e-05,0.03872702363,3.7e-05,3.380167363,2.34e-05
1114289022,4.24e-05,32.7084602,2.79e-05,1.964163474,1.35e-05
1497898282,4.24e-05,0.06928962243,3.69e-05,28.10534275,1.88e-05
1306008255,4.24e-05,38.45201939,1.23e-05,26.38307382,8.23e-06
1306829916,4.24e-05,0.84114716,1.77e-05,4.378145313,1.23e-05
1922109362,4.24e-05,35.23400881,1.79e-05,7.076094495,1.66e-05
1518921709,4.24e-05,33.45806344,1.87e-05,2.230185961,1.05e-05
1477501054,8.47e-05,19.53283601,5.57e-05,4.562675667,0.000100767259
1932582178,8.47e-05,29.70689357,2.99e-05,8.109551075,5.18e-05
1336146232,4.24e-05,0.788690693,1.51e-05,4.829223316,1.01e-05
1013293463,4.24e-05,0.06468118831,2.37e-05,23.48062928,1.68e-05
1639667231,4.24e-05,27.77810947,1.26e-05,21.65705132,1.24e-05
1043697246,4.24e-05,24.15026436,2.16e-05,1.354204044,1.11e-05
1346613866,4.24e-05,37.19096361,1.65e-05,12.55827803,9.49e-06
1114232410,4.24e-05,30.49137776,1.95e-05,1.219808986,1.89e-05
1679765481,4.24e-05,20.62161118,1.15e-05,6.297364522,7.41e-06
1053422337,4.24e-05,35.94024031,1.91e-05,0.02915861127,9.24e-06
1417079450,4.24e-05,25.45075066,1.75e-05,0.3301444613,2.06e-05
1386965150,4.24e-05,29.35361673,1.89e-05,1.313345986,4.17e-05
1952302143,4.24e-05,37.45035372,2.41e-05,0.3180116166,1.85e-05
1831440197,4.24e-05,0.3085431701,2.57e-05,0.5887246351,2.72e-05
1528058393,4.24e-05,37.42894726,1.3e-05,26.24392953,8.33e-06
1639335839,4.24e-05,31.33446465,1.74e-05,21.77323699,1.75e-05
1073576039,4.24e-05,0.4223926701,1.94e-05,3.36922888,8.42e-06
1811030174,4.24e-05,11.20895105,4.66e-05,3.492955356,0.0001350338798
1780977744,4.24e-05,0.4496065198,2.29e-05,0.9521509672,1.69e-05
1346390952,4.24e-05,23.67772137,1.33e-05,21.67200469,1.24e-05
1831149749,4.24e-05,25.54416871,2.99e-05,0.8372762925,1.96e-05
1972033132,4.24e-05,24.49013863,2.48e-05,2.91350005,5.64e-05
1184178154,4.24e-05,1.062289457,1.91e-05,5.581084495,2.34e-05
1942719596,4.24e-05,8.816003548,1.19e-05,8.100207776,2.09e-05
1114079381,4.24e-05,8.396625763,9.79e-06,4.003291212,5.36e-05
1699392175,4.24e-05,36.8868883,1.02e-05,32.9733457,8.73e-06
1184156762,4.24e-05,13.58576732,1.88e-05,5.373277691,7.97e-06
1164992277,4.24e-05,0.3808665105,2.11e-05,8.848059611,1.81e-05
1366454878,4.24e-05,6.051462496,2.31e-05,18.80421413,1.98e-05
1669475646,4.24e-05,19.55287426,1.81e-05,4.996798352,1.22e-05
1841691656,4.24e-05,24.60281947,2.44e-05,6.607694993,2.81e-05
1124066113,4.24e-05,19.06479213,3.89e-05,20.9423366,1.33e-05
1962616284,4.24e-05,23.57953565,3.69e-05,0.5550971489,7.53e-05
1902253883,4.24e-05,35.47587838,1.68e-05,25.76827311,8.69e-06
1821198037,4.24e-05,0.008210158707,4.24e-05,2.60353999,2.83e-05
1275500191,4.24e-05,20.5788735,2.14e-05,1.182879878,1.44e-05
1124477419,4.24e-05,32.5888006,2.83e-05,0.4881135074,3.11e-05
1356987721,4.24e-05,32.09341917,1.98e-05,8.886169246,1.8e-05
1083857536,4.24e-05,35.97914005,2.48e-05,2.46606227,8.45e-06
1275569832,4.24e-05,34.60935305,4.01e-05,2.27416245,1.01e-05
1497805071,4.24e-05,0.4447383933,3.51e-05,3.554808295,1.78e-05
1699751446,4.24e-05,0.7148247448,1.81e-05,2.009228531,1.06e-05
1710244041,4.24e-05,39.8486479,2.23e-05,33.235889,1.42e-05
1972896249,4.24e-05,24.67680761,1.65e-05,1.586689383,1.61e-05
1811033764,4.24e-05,4.123032481,1.63e-05,3.602407911,8e-06
1245201680,4.24e-05,27.71287891,1.53e-05,16.06577471,2.07e-05
1659834844,4.24e-05,37.7118903,2.45e-05,39.87800323,9.98e-06
1720467319,4.24e-05,32.48083461,1.56e-05,1.583561532,7.89e-06
1700947769,4.24e-05,40.26071103,1.55e-05,24.28467704,1.58e-05
1942340849,4.24e-05,26.39701648,1.96e-05,1.484404121,2.07e-05
1821502105,4.24e-05,26.95462926,3.9e-05,12.0912104,4.3e-05
1427215433,8.47e-05,40.13883195,3.42e-05,31.0047709,8.97e-06
1619064912,4.24e-05,34.69874213,2.23e-05,16.32935024,2.7e-05
1043795016,4.24e-05,33.09252071,1.68e-05,9.738296861,1.55e-05
1568975514,4.24e-05,36.99432618,2.57e-05,17.64011663,2.6e-05
1740271402,4.24e-05,0.5200102478,2.08e-05,29.46394485,1e-05
1629029756,4.24e-05,5.351464564,2.61e-05,36.38746735,1.2e-05
1003341173,4.24e-05,0.4403166344,2.27e-05,1.718119562,1.99e-05
1083783799,4.24e-05,0.2021710192,1.54e-05,0.6332781604,1.6e-05
1609879741,4.24e-05,30.41511766,1.63e-05,4.168257687,3.51e-05
1285171751,4.24e-05,7.118891885,3.14e-05,33.13484919,8.64e-06
1225106016,4.24e-05,24.21024506,2.22e-05,1.811673674,2.34e-05
1396765335,4.24e-05,12.49583741,1.32e-05,14.43981623,2.42e-05
1457546244,4.24e-05,25.35141536,2.05e-05,15.00589662,2.29e-05
1306870746,8.47e-05,25.98818326,3.37e-05,28.41706731,6.84e-06
1710364443,4.24e-05,40.48403616,1.74e-05,33.2807113,7.6e-06
1740284371,4.24e-05,37.24859772,1.61e-05,25.06015832,9.25e-06
1558454801,4.24e-05,24.32387939,2.67e-05,0.2501103866,3.09e-05
1477896967,4.24e-05,26.62149795,5.02e-05,0.05081755968,5.05e-05
1881683258,4.24e-05,0.08845055923,1.93e-05,2.071286304,1.46e-05
1811381775,4.24e-05,8.045024415,2.24e-05,6.119147158,9.07e-05
1831456813,4.24e-05,26.07470516,2.88e-05,15.28337348,2.23e-05
1912273822,4.24e-05,7.388797723,3.09e-05,0.8774245178,4.96e-05
1194728998,4.24e-05,25.93303879,1.48e-05,6.549658821,1.89e-05
1336325679,4.24e-05,40.09710618,2.43e-05,30.43321686,1.04e-05
1174087209,4.24e-05,40.15886091,2.47e-05,13.62991009,7.87e-06
1801970116,4.24e-05,33.37784708,2.59e-05,14.56418965,3.17e-05
1699325746,4.24e-05,20.82512411,2.79e-05,14.26846876,3.48e-05
1548418239,4.24e-05,0.02706830788,4.24e-05,3.841390762,1.87e-05
1093327785,4.24e-05,11.8629992,2.49e-05,2.936918947,7.71e-05
1568469096,4.24e-05,21.90345085,2.43e-05,35.64264698,1.25e-05
1417027665,8.47e-05,0.4961922419,2.57e-05,6.297364522,7.41e-06
1740487925,4.24e-05,0.08054487979,2.32e-05,2.631626967,2.79e-05
1275672933,4.24e-05,0.0006961868456,4.24e-05,0.1321223381,0.0001121901441
1952839300,4.24e-05,28.4078715,3.06e-05,0.1964975137,1.64e-05
1093034977,4.24e-05,0.0674993511,1.95e-05,0.1820638544,1.87e-05
1831195072,4.24e-05,20.81502827,1.53e-05,18.46914166,1.65e-05
1609288265,4.24e-05,1.804182665,2.76e-05,35.13380803,1.28e-05
